date,close,volume,open,high,low,ln,,,,
10/18/2010,142.83,10308090,140.9,143.03,140.84,0.034184059,,,,
10/19/2010,138.03,14159040,137.3,139.34,136.7,-0.007506351,,,,
10/20/2010,139.07,6945347,138.28,139.87,138.13,-0.005449996,,,,
10/21/2010,139.83,6221102,139.81,140.49,138.4,0.001144902,,,,
10/22/2010,139.67,4104812,140.15,140.75,139.46,-0.001216415,,,,
10/25/2010,139.84,4863317,140.42,141.4,139.81,-0.00591781,,,,
10/26/2010,140.67,7325672,139.29,142,138.53,-0.005388173,,,,
10/27/2010,141.43,6465253,139.52,141.57,139,0.003754476,,,,
10/28/2010,140.9,5481544,141.84,141.95,140.42,-0.018981238,,,,
10/29/2010,143.6,8439229,140.9,144,140.75,0.001951764,,,,
11/1/2010,143.32,5674536,143.64,144.26,142.32,-0.003621678,,,,
11/2/2010,143.84,4614221,143.85,144.71,143.71,-0.002291588,,,,
11/3/2010,144.17,5182047,144.24,144.46,142.63,-0.018009835,,,,
11/4/2010,146.79,6622497,144.82,146.84,144.71,-0.000885227,,,,
11/5/2010,146.92,4995776,145.94,146.93,145.67,0.003135867,,,,
11/8/2010,146.46,4458250,145.35,146.58,145.25,0.002187287,,,,
11/9/2010,146.14,5699984,146.7,147.53,145.63,-0.002801601,,,,
11/10/2010,146.55,5168736,146.09,146.79,145.63,0.007671796,,,,
11/11/2010,145.43,4750161,144.7,145.5,143.35,0.011688759,,,,
11/12/2010,143.74,4731437,144.59,145.77,143.55,0.000695943,,,,
11/15/2010,143.64,3827626,143.89,144.75,143.27,0.009794398,,,,
11/16/2010,142.24,6348494,142.93,143.38,141.18,0.002040889,,,,
11/17/2010,141.95,4785825,142.49,142.49,141.39,-0.016835297,,,,
11/18/2010,144.36,4247264,143.04,144.99,142.75,-0.004768331,,,,
11/19/2010,145.05,5015357,144.38,145.35,143.99,-0.002341276,,,,
11/22/2010,145.39,3693004,144,145.43,143.56,0.015317207,,,,
11/23/2010,143.18,4570235,144.24,144.53,142.33,-0.018201824,,,,
11/24/2010,145.81,4873919,143.95,146.44,143.82,0.01318579,,,,
11/26/2010,143.9,2081260,145.3,145.3,143.57,0.00704351,,,,
11/29/2010,142.89,5038356,143.53,143.67,141.5,0.010058112,,,,
11/30/2010,141.46,7674720,142.24,142.76,141.28,-0.020639485,,,,
12/1/2010,144.41,6822774,143.61,145.13,143.51,-0.005317876,,,,
12/2/2010,145.18,5373926,144.33,145.85,144.3,-0.001376652,,,,
12/3/2010,145.38,3710584,144.25,145.68,144.25,0.00268623,,,,
12/6/2010,144.99,3321241,144.54,145.87,144.52,0.006712596,,,,
12/7/2010,144.02,4821877,146.02,146.2999,143.87,-0.006643623,,,,
12/8/2010,144.98,4961315,144.35,145.65,143.84,0.004701336,,,,
12/9/2010,144.3,4403889,145.94,145.94,143.52,-0.003597126,,,,
12/10/2010,144.82,3502880,144.88,144.95,143.73,0.003735736,,,,
12/13/2010,144.28,4740976,145.14,145.4,144.21,-0.010617128,,,,
12/14/2010,145.82,4800776,144.26,146.01,144.26,0.007572143,,,,
12/15/2010,144.72,4432122,145.13,145.72,144.31,0.001175373,,,,
12/16/2010,144.55,4177284,144.84,145.32,144.15,-0.003108274,,,,
12/17/2010,145,10007010,144.69,145.5,144.4,0.003385033,,,,
12/20/2010,144.51,3980393,145.39,145.54,144.39,-0.008475503,,,,
12/21/2010,145.74,3777040,144.99,145.99,144.33,-0.001439885,,,,
12/22/2010,145.95,3388701,145.66,146.4,145.58,0.000411184,,,,
12/23/2010,145.89,2424501,145.89,146.33,145.33,0.003777088,,,,
12/27/2010,145.34,2313687,145.12,145.7,145,-0.00254252,,,,
12/28/2010,145.71,2699568,145.31,146.15,145.06,-0.005543593,,,,
12/29/2010,146.52,3661039,146,147.5,145.71,-0.001023227,,,,
12/30/2010,146.67,3038204,146.36,147.11,146.25,-0.000613434,,,,
12/31/2010,146.76,2969433,146.73,147.07,145.96,-0.004893974,,,,
1/3/2011,147.48,4602144,147.21,148.2,147.14,-0.001084305,,,,
1/4/2011,147.64,5059388,147.56,148.22,146.64,0.004004213,,,,
1/5/2011,147.05,4657395,147.34,147.48,146.73,-0.010889154,,,,
1/6/2011,148.66,5029170,147.13,148.79,146.82,0.00492263,,,,
1/7/2011,147.93,4135379,148.79,148.86,146.94,0.001962311,,,,
1/10/2011,147.64,3633350,147.58,148.06,147.23,0.002441341,,,,
1/11/2011,147.28,4163471,148.2,148.35,146.75,-0.012281685,,,,
1/12/2011,149.1,3994942,147.99,149.29,147.67,0.0018797,,,,
1/13/2011,148.82,3443314,149.24,149.29,148.25,-0.007897772,,,,
1/14/2011,150,4544199,148.89,150,148.47,-0.004323971,,,,
1/18/2011,150.65,9135117,149.82,151.465,149.38,-0.032907585,,,,
1/19/2011,155.69,12139690,153.26,156.13,152.8301,-0.000706283,,,,
1/20/2011,155.8,7439837,154.53,155.96,154.45,0.001927402,,,,
1/21/2011,155.5,7008510,156.4,156.78,154.96,-0.026212906,,,,
1/24/2011,159.63,7242611,155.42,159.79,155.33,-0.011274919,,,,
1/25/2011,161.44,8259892,159.21,164.35,159,0.002480775,,,,
1/26/2011,161.04,5353095,161.67,161.904,160.42,-0.000186272,,,,
1/27/2011,161.07,4878259,161.43,162.18,160.86,0.011614968,,,,
1/28/2011,159.21,6720933,161.05,161.9201,158.67,-0.01737225,,,,
1/31/2011,162,7194757,159.18,162,158.68,-0.00958356,,,,
2/1/2011,163.56,5827646,162.11,163.94,162,0.001590896,,,,
2/2/2011,163.3,3903982,163.4,163.6,162.61,-0.00140746,,,,
2/3/2011,163.53,4683395,163.16,164.2,162.81,-0.002869968,,,,
2/4/2011,164,3755128,163.48,164.14,163.22,-0.004987542,,,,
2/7/2011,164.82,4928087,164.08,164.99,164.02,-0.007434978,,,,
2/8/2011,166.05,5612393,164.82,166.25,164.32,0.008466939,,,,
2/9/2011,164.65,4633503,165.62,165.97,164.1,0.003406951,,,,
2/10/2011,164.09,5737226,163.9,165,163.18,0.001463683,,,,
2/11/2011,163.85,5185297,163.98,165.01,163.31,0.003852391,,,,
2/14/2011,163.22,4129738,164.18,164.38,162.85,0.00233086,,,,
2/15/2011,162.84,3767903,162.89,163.57,162.52,-0.003433059,,,,
2/16/2011,163.4,3215906,163.33,163.6,162.75,-0.00512759,,,,
2/17/2011,164.24,3229271,163.3,164.67,162.85,-0.003646534,,,,
2/18/2011,164.84,4239829,164.46,164.84,164.1,0.017687661,,,,
2/22/2011,161.95,5201816,163.57,164.26,161.78,0.010989463,,,,
2/23/2011,160.18,5998375,161.81,162.68,160.14,-0.003676589,,,,
2/24/2011,160.77,5708648,159.63,161.27,159.03,-0.009348466,,,,
2/25/2011,162.28,4519353,161.06,162.34,160.86,0.002467918,,,,
2/28/2011,161.88,4773936,162.36,162.99,161.24,0.011869022,,,,
3/1/2011,159.97,4373266,163.15,163.15,159.88,-0.001187018,,,,
3/2/2011,160.16,3412527,159.43,161.11,159.41,-0.020517343,,,,
3/3/2011,163.48,4058646,161.42,164,161.27,0.010144257,,,,
3/4/2011,161.83,4908266,163.4,164.31,160.65,0.011810182,,,,
3/7/2011,159.93,5309789,161.6,162.98,158.85,-0.014587019,,,,
3/8/2011,162.28,5370782,159.7,163.43,159.21,-0.021820821,,,,
3/9/2011,165.86,9078476,163.47,167.72,163.28,0.023424275,,,,
3/10/2011,162.02,7041653,164.64,164.67,161.38,-0.002527355,,,,
3/11/2011,162.43,4271668,162.4,163.24,160.84,0.006423344,,,,
3/14/2011,161.39,4299584,161.16,161.9804,160.09,0.014793816,,,,
3/15/2011,159.02,6479133,157.35,159.64,156.88,0.038592059,,,,
3/16/2011,153,12197360,156.52,156.98,151.71,-0.00768283,,,,
3/17/2011,154.18,7373201,154,154.5,152.7,-0.011029879,,,,
3/18/2011,155.89,11438540,156.5,156.95,154.32,-0.011417033,,,,
3/21/2011,157.68,5768228,157.64,159.63,157.07,-0.00202737,,,,
3/22/2011,158,4311853,158.56,158.61,157.52,-0.009636959,,,,
3/23/2011,159.53,4779473,158,160.08,157.53,-0.003191792,,,,
3/24/2011,160.04,5145328,160.23,160.71,158.84,-0.013283046,,,,
3/25/2011,162.18,5346101,160.98,162.74,160.76,0.005006965,,,,
3/28/2011,161.37,3972730,161.54,162.58,161.12,-0.009313868,,,,
3/29/2011,162.88,3457930,161.34,163.09,161.15,-0.004410691,,,,
3/30/2011,163.6,3394952,163.55,163.99,163.02,0.003244868,,,,
3/31/2011,163.07,3861568,163.4,164.06,163.07,-0.007331859,,,,
4/1/2011,164.27,4386206,163.7,164.42,163.04,0.000121758,,,,
4/4/2011,164.25,3224173,164.42,164.73,163.58,0.001584207,,,,
4/5/2011,163.99,3615184,163.81,164.7,163.62,-0.00030485,,,,
4/6/2011,164.04,3775528,164.34,164.75,163.81,-0.00207052,,,,
4/7/2011,164.38,3669864,164.1,164.5463,163.28,0.002009561,,,,
4/8/2011,164.05,3322144,164.35,164.38,163.16,0.000609756,,,,
4/11/2011,163.95,4139863,163.44,164,163.11,0.004278735,,,,
4/12/2011,163.25,3844449,163.36,163.77,162.3,-0.004278735,,,,
4/13/2011,163.95,4183442,163.97,164.93,163.66,-0.006202136,,,,
4/14/2011,164.97,4697987,163.84,165.36,163.16,-0.00748841,,,,
4/15/2011,166.21,5287377,165,166.34,164.87,0.001625772,,,,
4/18/2011,165.94,6158972,164.64,166.16,162.86,0.003259495,,,,
4/19/2011,165.4,6447294,165.71,166.38,164.44,0.003937609,,,,
4/20/2011,164.75,10897130,163.1,165.89,162.19,-0.021200085,,,,
4/21/2011,168.28,6163520,165.63,168.45,164.86,0.003631497,,,,
4/25/2011,167.67,3582142,167.65,168.77,167.23,-0.004878639,,,,
4/26/2011,168.49,7264866,167.99,169.2,167.4,-0.011096142,,,,
4/27/2011,170.37,5297699,168.61,170.59,168.46,-0.002403636,,,,
4/28/2011,170.78,5088716,169.99,171.38,169.7,0.001171784,,,,
4/29/2011,170.58,5586259,171.1,173,170.48,-0.009161795,,,,
5/2/2011,172.15,5393741,172.11,173.54,171.49,-0.004173677,,,,
5/3/2011,172.87,5008393,172,173.48,171.23,0.013101005,,,,
5/4/2011,170.62,6886337,172.36,172.62,169.59,0.012740529,,,,
5/5/2011,168.46,7323595,170.47,170.87,167.5,-0.002549283,,,,
5/6/2011,168.89,4836838,169.03,170.15,168.24,-0.00124264,,,,
5/9/2011,169.1,3413546,168.39,169.85,168.31,-0.007540981,,,,
5/10/2011,170.38,4924469,169.25,170.9,169.22,0.00517831,,,,
5/11/2011,169.5,4657906,170.3,170.52,167.82,-0.016035926,,,,
5/12/2011,172.24,5110164,169.65,172.77,168.65,0.013561115,,,,
5/13/2011,169.92,5138461,171.7,172.15,169.44,0.006257769,,,,
5/16/2011,168.86,4651748,169.81,170.64,168.31,-0.009665327,,,,
5/17/2011,170.5,8777746,167.85,171.41,166.53,0.000351968,,,,
5/18/2011,170.44,4155300,170.1,171.19,169.46,-0.000879688,,,,
5/19/2011,170.59,3589705,170.86,171.4,169.32,0.002523846,,,,
5/20/2011,170.16,4871375,170.4,171.15,169.38,0.011228769,,,,
5/23/2011,168.26,5131096,168.58,168.69,167.07,0.001605948,,,,
5/24/2011,167.99,4639067,168.5,168.67,167.51,0.001429678,,,,
5/25/2011,167.75,3880807,167.63,168.4,167.51,0.0034037,,,,
5/26/2011,167.18,5766845,167.46,167.5,165.9,-0.001912275,,,,
5/27/2011,167.5,3274464,167.91,168.47,167,-0.008501077,,,,
5/31/2011,168.93,9123371,168.44,169.89,167.82,0.014128823,,,,
6/1/2011,166.56,5044880,168.9,169.58,166.5,0.002825795,,,,
6/2/2011,166.09,3847659,166.44,167.1,165.71,0.006281352,,,,
6/3/2011,165.05,5215397,164.3,165.89,164.13,0.001819285,,,,
6/6/2011,164.75,3618740,164.76,165.58,164.27,0.006454778,,,,
6/7/2011,163.69,4187997,165.11,165.24,163.61,-0.003963057,,,,
6/8/2011,164.34,3849222,163.27,164.85,163.26,-0.003037854,,,,
6/9/2011,164.84,4286651,165.01,165.96,164.76,0.01012142,,,,
6/10/2011,163.18,4683270,164.57,164.84,162.87,6.13E-05,,,,
6/13/2011,163.17,5098358,164.44,164.46,162.73,-0.005805265,,,,
6/14/2011,164.12,7029980,163.87,164.57,163.65,0.010966567,,,,
6/15/2011,162.33,5199702,162.75,163.41,161.52,-0.002092308,,,,
6/16/2011,162.67,4851071,162.06,163.63,161.78,-0.010822153,,,,
6/17/2011,164.44,7149683,164.24,165.1,163.58,-0.003520917,,,,
6/20/2011,165.02,3937666,163.7,165.61,163.59,-0.007245533,,,,
6/21/2011,166.22,5366694,165.2,166.75,164,0.003253995,,,,
6/22/2011,165.68,3929035,165.59,166.81,165.1,-0.002652202,,,,
6/23/2011,166.12,5261587,164.06,166.73,163.8,0.006340792,,,,
6/24/2011,165.07,4391198,165.85,165.94,164.57,-0.015329886,,,,
6/27/2011,167.62,4411196,165.74,168.24,165.21,-0.014157746,,,,
6/28/2011,170.01,4819138,168.33,170.7,168.01,-0.003112614,,,,
6/29/2011,170.54,3817046,170.61,170.86,169.82,-0.005904896,,,,
6/30/2011,171.55,5102962,171.11,172.4468,170.75,-0.017279172,,,,
7/1/2011,174.54,5129275,171.61,174.65,171.49,-0.005086161,,,,
7/5/2011,175.43,4574213,173.52,175.4309,173.52,-0.012912905,,,,
7/6/2011,177.71,5847288,175.19,177.77,175.09,0.006945453,,,,
7/7/2011,176.48,5886822,176.78,177.27,176.12,-5.67E-05,,,,
7/8/2011,176.49,4399569,175.49,176.49,175.01,0.008535388,,,,
7/11/2011,174.99,4746972,174.9,176.15,174.61,0.005386215,,,,
7/12/2011,174.05,5023739,174.93,175.37,173.89,-0.001550076,,,,
7/13/2011,174.32,4070753,174.9,176.32,174,0.000516425,,,,
7/14/2011,174.23,4610216,174.4,176.1,173.84,-0.007490672,,,,
7/15/2011,175.54,5321286,175.08,175.94,174.07,0.001482242,,,,
7/18/2011,175.28,8814738,174.73,176.46,173.58,-0.055105621,,,,
7/19/2011,185.21,13116740,178.74,185.21,178.65,0.008458544,,,,
7/20/2011,183.65,5881847,183.84,184.42,183,-0.006783366,,,,
7/21/2011,184.9,4942515,183.59,185.5,182.9,-0.001513187,,,,
7/22/2011,185.18,4511916,184.64,185.63,184.26,0.008024333,,,,
7/25/2011,183.7,4969239,183.89,184.96,183.28,0.004200426,,,,
7/26/2011,182.93,4345917,182.94,184.05,182.65,0.0086747,,,,
7/27/2011,181.35,5784891,182.01,182.91,180.93,-0.002478316,,,,
7/28/2011,181.8,4460081,181.06,183.27,180.88,-0.00027499,,,,
7/29/2011,181.85,6665664,180.26,183.43,179.73,0.00606731,,,,
8/1/2011,180.75,5829195,182.6,183.69,178.5,0.015050451,,,,
8/2/2011,178.05,5734944,179.95,182.29,177.86,-0.004371224,,,,
8/3/2011,178.83,6713109,177.67,179.23,175.41,0.041968992,,,,
8/4/2011,171.48,10931590,176.5,177.92,171.18,-0.008709339,,,,
8/5/2011,172.98,11871330,172.1,174.22,166.52,0.039863769,,,,
8/8/2011,166.22,15800670,168.83,172.61,166,-0.026068038,,,,
8/9/2011,170.61,12516900,167.46,171.05,162,0.048456125,,,,
8/10/2011,162.54,13990920,168.18,169.23,161.85,-0.025451612,,,,
8/11/2011,166.73,9172307,164.1,168.77,162.94,-0.00877801,,,,
8/12/2011,168.2,5186931,168.5,169.38,165.83,-0.028080042,,,,
8/15/2011,172.99,7641558,171.32,174,170.39,0.010167708,,,,
8/16/2011,171.24,5576496,172.19,172.19,169,-0.00140056,,,,
8/17/2011,171.48,5128882,171.57,172.99,169.89,0.045637337,,,,
8/18/2011,163.83,15079240,166.32,166.46,160.16,0.039149911,,,,
8/19/2011,157.54,14066790,162.17,163.94,157.13,-0.009099014,,,,
8/22/2011,158.98,7248373,161.35,161.68,157.62,-0.033037338,,,,
8/23/2011,164.32,6920877,160.65,164.59,159.53,-0.014739907,,,,
8/24/2011,166.76,6426640,164.13,166.83,163.35,0.007101191,,,,
8/25/2011,165.58,6751596,167.52,168.53,164.85,-0.021272313,,,,
8/26/2011,169.14,6437485,164.85,169.33,163.28,-0.020365872,,,,
8/29/2011,172.62,5293217,170.58,172.72,170.36,0.000637441,,,,
8/30/2011,172.51,4476485,172.06,173.51,170.88,0.003484122,,,,
8/31/2011,171.91,6073729,173.29,173.72,170.71,0.009233352,,,,
9/1/2011,170.33,5463580,172.71,173.68,170.12,0.019863687,,,,
9/2/2011,166.98,4978111,167.69,168.93,166,0.011262126,,,,
9/6/2011,165.11,5760673,163.06,165.55,162.2,-0.013236461,,,,
9/7/2011,167.31,6796585,167.28,167.9,166.16,0.0123889,,,,
9/8/2011,165.25,6026921,167,169.58,165.1,0.023759614,,,,
9/9/2011,161.37,6741104,164.57,165.19,160.81,-0.006485708,,,,
9/12/2011,162.42,5246437,160.04,162.44,158.76,-0.006199191,,,,
9/13/2011,163.43,4722540,163.64,163.92,161.54,-0.023045142,,,,
9/14/2011,167.24,6980243,164.01,169.66,161.99,-0.016897802,,,,
9/15/2011,170.09,5463433,168.64,170.16,167.23,-0.016906081,,,,
9/16/2011,172.99,11047660,171.33,172.99,169.74,-0.000808968,,,,
9/19/2011,173.13,4754514,169.5,173.87,169.43,-0.009141935,,,,
9/20/2011,174.72,6203324,173.57,177.43,172.7,0.009777498,,,,
9/21/2011,173.02,7040774,175,177.67,172.62,0.025759532,,,,
9/22/2011,168.62,8190387,168.33,169.97,166.5,-0.004260866,,,,
9/23/2011,169.34,5584989,166.99,169.54,165.76,-0.030073518,,,,
9/26/2011,174.51,6741450,170.96,174.7,169.86,-0.018170962,,,,
9/27/2011,177.71,7631873,176.82,179.62,176.43,0.000900749,,,,
9/28/2011,177.55,7731874,177.97,180.75,177.08,-0.009082816,,,,
9/29/2011,179.17,6918410,179.69,180.91,175.53,0.024292235,,,,
9/30/2011,174.87,7807125,176.01,178.27,174.75,0.009076349,,,,
10/3/2011,173.29,9026902,174.36,177.92,173.04,-0.008332663,,,,
10/4/2011,174.74,9148703,171.54,175.07,168.88,-0.012002761,,,,
10/5/2011,176.85,5850756,174.57,177.2961,172.68,-0.027000022,,,,
10/6/2011,181.69,7175400,176.81,181.99,175.66,-0.003845313,,,,
10/7/2011,182.39,6839767,182.32,183.72,181.64,-0.022927212,,,,
10/10/2011,186.62,5784141,183,186.63,182.9,0.008718639,,,,
10/11/2011,185,5330081,184.59,186,184.11,-0.006035802,,,,
10/12/2011,186.12,5335661,186.08,188,185.65,-0.003753959,,,,
10/13/2011,186.82,4397622,184.97,187.5,184.5,-0.019664076,,,,
10/14/2011,190.53,5365811,188.19,190.53,187.7314,0.020895966,,,,
10/17/2011,186.59,8752994,189.71,190.16,185.9,0.042086706,,,,
10/18/2011,178.9,15714690,178,179.38,176.25,0.008476292,,,,
10/19/2011,177.39,6705035,179.68,179.81,177.01,0.000789533,,,,
10/20/2011,177.25,7512793,178.13,179.24,176.17,-0.024410485,,,,
10/21/2011,181.63,8048556,179.11,181.67,178.75,-0.00340772,,,,
10/24/2011,182.25,5889758,181.51,183.39,180.62,0.010424517,,,,
10/25/2011,180.36,5369029,181.66,182.97,180.01,-0.008886985,,,,
10/26/2011,181.97,5386683,181.74,182.28,179.03,-0.021259466,,,,
10/27/2011,185.88,6996223,184.99,187,183.18,-0.008410839,,,,
10/28/2011,187.45,5008920,185.57,188.07,185.28,0.015158321,,,,
10/31/2011,184.63,4666046,185.59,186.91,184.63,0.017924957,,,,
11/1/2011,181.35,5878383,181.55,183.26,180.74,-0.014072015,,,,
11/2/2011,183.92,4100445,184,185.25,183.03,-0.018210729,,,,
11/3/2011,187.3,4950496,185.13,187.78,184.02,0.004924009,,,,
11/4/2011,186.38,3236852,186.27,187.14,184.74,-0.005030784,,,,
11/7/2011,187.32,3513628,186.22,187.73,184.75,0.000373762,,,,
11/8/2011,187.25,4328621,187.48,187.88,185.51,0.027120123,,,,
11/9/2011,182.24,5484615,184.2,185.24,181.16,-0.006072395,,,,
11/10/2011,183.35,3881558,183.58,184.77,181.87,-0.021741746,,,,
11/11/2011,187.38,3663709,185.27,187.83,185.14,0.000160115,,,,
11/14/2011,187.35,6036550,189.17,189.84,186.85,-0.007444863,,,,
11/15/2011,188.75,4582462,187.49,189.97,185.64,0.011348924,,,,
11/16/2011,186.62,4614394,187.82,189.9,186.3,0.004780458,,,,
11/17/2011,185.73,5824040,186.81,188.83,183.39,0.002641725,,,,
11/18/2011,185.24,4422611,186.71,186.97,184.66,0.020506827,,,,
11/21/2011,181.48,5142303,183.37,183.96,180,0.000937181,,,,
11/22/2011,181.31,4178263,182.22,182.98,180.29,0.018705661,,,,
11/23/2011,177.95,4798136,180.67,181.49,177.52,0.005013954,,,,
11/25/2011,177.06,2232713,178.01,179.56,177.06,-0.02867121,,,,
11/28/2011,182.21,4521966,182.71,182.93,180.67,0.006994383,,,,
11/29/2011,180.94,3660946,182.02,183.31,180.84,-0.038276478,,,,
11/30/2011,188,7832682,184.57,188.35,184.21,-0.007683175,,,,
12/1/2011,189.45,4855985,187.01,189.99,186.77,-0.001107858,,,,
12/2/2011,189.66,4962071,189.92,191.33,189.45,-0.006202385,,,,
12/5/2011,190.84,5697292,191.18,193.61,190.38,-0.010943879,,,,
12/6/2011,192.94,4143653,190.65,193.53,190.32,-0.005736598,,,,
12/7/2011,194.05,5077423,191.99,194.9,191.28,0.012810382,,,,
12/8/2011,191.58,4366696,192.48,193.8,191.07,-0.015435123,,,,
12/9/2011,194.56,4844170,192.91,194.87,192.4,0.012308166,,,,
12/12/2011,192.18,3793597,193.64,193.9,191.22,0.005373973,,,,
12/13/2011,191.15,5004211,193.46,194.3,190.64,0.012794025,,,,
12/14/2011,188.72,5053443,189.84,190.28,188,0.006592262,,,,
12/15/2011,187.48,4470274,190.48,191.2,186.89,0.021076107,,,,
12/16/2011,183.57,11847040,188.01,188.01,181.91,0.003711187,,,,
12/19/2011,182.89,5038746,184.51,184.69,182.25,-0.023506337,,,,
12/20/2011,187.24,4733472,185.5,187.33,184.755,0.031300866,,,,
12/21/2011,181.47,9277867,183.22,183.5,179.04,-0.003136092,,,,
12/22/2011,182.04,5051810,182.71,182.8,181,-0.014777117,,,,
12/23/2011,184.75,3051191,183.11,184.85,181.89,-0.001081958,,,,
12/27/2011,184.95,2774414,184.97,185.85,184.39,0.00520411,,,,
12/28/2011,183.99,2871588,185.19,185.4,183.34,-0.011832539,,,,
12/29/2011,186.18,2928165,184.07,186.23,184.01,0.012430577,,,,
12/30/2011,183.88,3530180,186.33,186.48,183.85,-0.013074907,,,,
1/3/2012,186.3,5644199,186.73,188.71,186,0.004087785,,,,
1/4/2012,185.54,4345690,185.57,186.33,184.94,0.004754196,,,,
1/5/2012,184.66,4447553,184.81,185.03,183.1,0.011546969,,,,
1/6/2012,182.54,4895076,184.39,184.48,182.31,0.005217929,,,,
1/9/2012,181.59,5200366,182.2,182.27,180.27,0.001543125,,,,
1/10/2012,181.31,5160796,183.23,183.72,181.2,-0.005555111,,,,
1/11/2012,182.32,4109669,180.73,182.81,180.5,0.009755637,,,,
1/12/2012,180.55,6879162,181.86,181.91,178.38,0.007728486,,,,
1/13/2012,179.16,5278248,179.48,179.61,177.3472,-0.00467759,,,,
1/17/2012,180,6002899,180.36,182,179.32,-0.005926846,,,,
1/18/2012,181.07,4599471,179.83,181.6,179.5,0.003042122,,,,
1/19/2012,180.52,8551289,181.79,182.3599,180.35,-0.043362527,,,,
1/20/2012,188.52,12840830,185.77,188.97,184.75,-0.007714701,,,,
1/23/2012,189.98,5751203,187.91,190.52,187.67,-0.010211919,,,,
1/24/2012,191.93,5344342,188.63,192.305,188.5241,0.00104259,,,,
1/25/2012,191.73,4359673,191.33,192.2399,189.61,0.003919422,,,,
1/26/2012,190.98,4004615,191.79,192.79,190.47,0.002726512,,,,
1/27/2012,190.46,3360321,190.01,191.77,189.81,-0.010653955,,,,
1/30/2012,192.5,4358538,189.39,192.73,188.22,-0.000519346,,,,
1/31/2012,192.6,4827338,193.09,193.1,191,-0.000103837,,,,
2/1/2012,192.62,5088467,193.21,194.81,192.41,0.005674882,,,,
2/2/2012,191.53,3907260,192.72,193.33,191.33,-0.010956311,,,,
2/3/2012,193.64,4520396,192.93,194.13,192.54,0.004243654,,,,
2/6/2012,192.82,3639707,192.48,193.76,192,-0.002744907,,,,
2/7/2012,193.35,3432953,192.45,194.14,191.97,0.00207093,,,,
2/8/2012,192.95,3803143,192.78,193.58,191.73,-0.000932449,,,,
2/9/2012,193.13,3876130,193.03,194.46,192.55,0.003683054,,,,
2/10/2012,192.42,3391077,191.76,192.43,191.28,-0.001038853,,,,
2/13/2012,192.62,2457736,193.31,193.69,191.74,0.002078787,,,,
2/14/2012,192.22,3398022,191.76,192.6,190.831,-0.000156059,,,,
2/15/2012,192.25,4020839,192.31,193.44,191.26,-0.003997202,,,,
2/16/2012,193.02,3525140,192.61,193.25,192,-0.00207018,,,,
2/17/2012,193.42,3746479,193.71,193.86,192.3,0.000155115,,,,
2/21/2012,193.39,3293523,193.73,194.24,192.46,-0.002478956,,,,
2/22/2012,193.87,3275729,193.03,194.74,192.75,-0.01910756,,,,
2/23/2012,197.61,8030805,193.87,199.23,193.28,-0.000758783,,,,
2/24/2012,197.76,3352942,198.38,198.56,196.61,0.001163703,,,,
2/27/2012,197.53,3743863,196.78,198.71,196.1,-0.002275544,,,,
2/28/2012,197.98,3167381,197.75,198.96,197.4322,0.006333785,,,,
2/29/2012,196.73,5119943,197.86,199.17,196.45,-0.004058241,,,,
3/1/2012,197.53,3560506,197.23,198.47,196.93,-0.006459123,,,,
3/2/2012,198.81,3723268,197.1,198.89,197.06,-0.009262339,,,,
3/5/2012,200.66,6937726,198.36,201.19,198.3,0.017089278,,,,
3/6/2012,197.26,5214081,199.14,199.64,196.812,-0.002582084,,,,
3/7/2012,197.77,3346878,198.09,198.57,197.31,-0.010262176,,,,
3/8/2012,199.81,3145793,199.24,199.99,198.65,-0.004045656,,,,
3/9/2012,200.62,3178143,199.98,201.1,199.72,-0.001892337,,,,
3/12/2012,201,3119666,200.93,201.57,200.23,-0.013736072,,,,
3/13/2012,203.78,4860064,201.72,203.9,201.6107,-0.004602211,,,,
3/14/2012,204.72,4602209,203.78,205.15,203.64,-0.006232977,,,,
3/15/2012,206,3620670,204.94,206.18,204.74,-4.85E-05,,,,
3/16/2012,206.01,9630679,207.03,207.52,206.01,0.00140869,,,,
3/19/2012,205.72,3763177,205.71,206.53,204.5,0.007171287,,,,
3/20/2012,204.25,3695026,204.74,205,203.702,-0.002151906,,,,
3/21/2012,204.69,3329741,204.32,205.77,204.3,-0.003900731,,,,
3/22/2012,205.49,3306367,204,205.99,203.96,4.87E-05,,,,
3/23/2012,205.48,3036189,205.89,205.96,204.56,-0.011082993,,,,
3/26/2012,207.77,3417632,206.45,207.92,206.32,0.002843718,,,,
3/27/2012,207.18,2704455,208.46,208.66,207,-0.000530798,,,,
3/28/2012,207.29,3265696,207.44,208.69,206.27,-0.004716536,,,,
3/29/2012,208.27,3403665,206.09,208.5,206.02,-0.001822892,,,,
3/30/2012,208.65,3215444,208.74,209.12,208.012,-0.003922324,,,,
4/2/2012,209.47,3387835,208.96,209.69,208.09,-0.000143208,,,,
4/3/2012,209.5,4091491,209.31,210.69,208.54,0.016604882,,,,
4/4/2012,206.05,4403978,206.22,206.9802,205.19,0.00281882,,,,
4/5/2012,205.47,3808919,205.15,205.68,204.46,0.002582785,,,,
4/9/2012,204.94,3326810,204.4,206.17,203.37,0.012817226,,,,
4/10/2012,202.33,4132847,204.94,205.74,202.17,-0.001234842,,,,
4/11/2012,202.58,3366143,203.99,204.32,202.4593,-0.013434867,,,,
